break_angle,min_break_mass,merge_angle,debounce_ms,jaccard_threshold,break_method,angle_map,tp,fp,fn,total_errors,precision,recall,f1,n_bounds,n_markers
35,0.25,20,75,0.125,hybrid_split,dissonance,91,121,25,146,42.9,78.4,55.49,212,116
35,0.25,20,10,0.125,hybrid,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,20,10,0.125,hybrid_split,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,20,25,0.125,hybrid,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,20,25,0.125,hybrid_split,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,20,50,0.125,hybrid,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,20,50,0.125,hybrid_split,dissonance,96,126,20,146,43.2,82.8,56.8,222,116
35,0.25,15,10,0.25,hybrid,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
35,0.25,15,10,0.25,hybrid_split,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
35,0.25,15,25,0.25,hybrid,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
35,0.25,15,25,0.25,hybrid_split,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
35,0.25,15,50,0.25,hybrid,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
35,0.25,15,50,0.25,hybrid_split,dissonance,101,131,15,146,43.5,87.1,58.05,232,116
25,0.25,30,75,0.25,hybrid,dissonance,104,134,12,146,43.7,89.7,58.76,238,116
55,0.25,20,75,0.5,hybrid,dissonance,110,140,6,146,44.0,94.8,60.11,250,116
65,0.25,20,75,0.5,hybrid,dissonance,110,140,6,146,44.0,94.8,60.11,250,116
35,0.25,15,75,0.125,hybrid,dissonance,86,117,30,147,42.4,74.1,53.92,203,116
25,0.75,15,150,0.75,hybrid_split,dissonance,89,120,27,147,42.6,76.7,54.77,209,116
25,1.0,10,100,0.75,hybrid_split,dissonance,89,120,27,147,42.6,76.7,54.77,209,116
35,1.0,5,100,0.75,hybrid_split,dissonance,91,122,25,147,42.7,78.4,55.32,213,116
45,1.0,5,100,0.75,hybrid_split,dissonance,91,122,25,147,42.7,78.4,55.32,213,116
55,1.0,5,100,0.75,hybrid_split,dissonance,91,122,25,147,42.7,78.4,55.32,213,116
65,1.0,5,100,0.75,hybrid_split,dissonance,91,122,25,147,42.7,78.4,55.32,213,116
15,1.25,25,150,0.75,hybrid_split,dissonance,70,102,46,148,40.7,60.3,48.61,172,116
15,0.75,10,150,0.75,hybrid_split,dissonance,90,122,26,148,42.5,77.6,54.88,212,116
35,0.25,25,75,0.125,hybrid_split,dissonance,91,123,25,148,42.5,78.4,55.15,214,116
35,0.25,25,10,0.125,hybrid,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
35,0.25,25,10,0.125,hybrid_split,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
35,0.25,25,25,0.125,hybrid,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
35,0.25,25,25,0.125,hybrid_split,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
35,0.25,25,50,0.125,hybrid,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
35,0.25,25,50,0.125,hybrid_split,dissonance,96,128,20,148,42.9,82.8,56.47,224,116
25,0.25,30,75,0.125,hybrid,dissonance,102,134,14,148,43.2,87.9,57.95,236,116
65,0.25,30,75,0.5,hybrid_split,dissonance,111,143,5,148,43.7,95.7,60.0,254,116
45,0.25,30,75,0.125,hybrid,dissonance,74,107,42,149,40.9,63.8,49.83,181,116
35,0.75,10,150,0.75,hybrid_split,dissonance,89,122,27,149,42.2,76.7,54.43,211,116
45,0.75,10,150,0.75,hybrid_split,dissonance,89,122,27,149,42.2,76.7,54.43,211,116
55,0.75,10,150,0.75,hybrid_split,dissonance,89,122,27,149,42.2,76.7,54.43,211,116
65,0.75,10,150,0.75,hybrid_split,dissonance,89,122,27,149,42.2,76.7,54.43,211,116
15,1.0,5,100,0.75,hybrid_split,dissonance,92,125,24,149,42.4,79.3,55.26,217,116
55,0.25,25,75,0.375,hybrid,dissonance,104,137,12,149,43.2,89.7,58.26,241,116
25,0.25,30,75,0.25,hybrid_split,dissonance,105,138,11,149,43.2,90.5,58.5,243,116
55,0.25,30,75,0.375,hybrid_split,dissonance,105,138,11,149,43.2,90.5,58.5,243,116
65,0.25,15,75,0.5,hybrid,dissonance,107,140,9,149,43.3,92.2,58.95,247,116
55,0.25,25,75,0.5,hybrid,dissonance,109,142,7,149,43.4,94.0,59.4,251,116
65,0.25,25,75,0.5,hybrid,dissonance,109,142,7,149,43.4,94.0,59.4,251,116
55,0.25,30,75,0.5,hybrid_split,dissonance,111,144,5,149,43.5,95.7,59.84,255,116
65,0.25,30,10,0.5,hybrid,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
65,0.25,30,10,0.5,hybrid_split,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
65,0.25,30,25,0.5,hybrid,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
65,0.25,30,25,0.5,hybrid_split,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
65,0.25,30,50,0.5,hybrid,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
65,0.25,30,50,0.5,hybrid_split,dissonance,114,147,2,149,43.7,98.3,60.48,261,116
25,1.25,25,150,0.75,hybrid_split,dissonance,67,101,49,150,39.9,57.8,47.18,168,116
35,1.25,25,150,0.75,hybrid_split,dissonance,67,101,49,150,39.9,57.8,47.18,168,116
45,1.25,25,150,0.75,hybrid_split,dissonance,67,101,49,150,39.9,57.8,47.18,168,116
55,1.25,25,150,0.75,hybrid_split,dissonance,67,101,49,150,39.9,57.8,47.18,168,116
65,1.25,25,150,0.75,hybrid_split,dissonance,67,101,49,150,39.9,57.8,47.18,168,116
45,0.25,30,75,0.125,hybrid_split,dissonance,75,109,41,150,40.8,64.7,50.0,184,116
15,0.75,5,150,0.75,hybrid_split,dissonance,90,124,26,150,42.1,77.6,54.55,214,116
65,0.25,30,75,0.375,hybrid,dissonance,94,128,22,150,42.3,81.0,55.62,222,116
35,0.25,30,100,0.625,hybrid_split,dissonance,100,134,16,150,42.7,86.2,57.14,234,116
55,0.25,15,75,0.375,hybrid,dissonance,101,135,15,150,42.8,87.1,57.39,236,116
55,0.25,20,75,0.375,hybrid,dissonance,101,135,15,150,42.8,87.1,57.39,236,116
25,0.25,25,75,0.25,hybrid,dissonance,104,138,12,150,43.0,89.7,58.1,242,116
55,0.25,15,75,0.5,hybrid,dissonance,107,141,9,150,43.1,92.2,58.79,248,116
55,0.25,30,10,0.375,hybrid,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,10,0.375,hybrid_split,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,25,0.375,hybrid,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,25,0.375,hybrid_split,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,50,0.375,hybrid,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,50,0.375,hybrid_split,dissonance,108,142,8,150,43.2,93.1,59.02,250,116
55,0.25,30,10,0.5,hybrid,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
55,0.25,30,10,0.5,hybrid_split,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
55,0.25,30,25,0.5,hybrid,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
55,0.25,30,25,0.5,hybrid_split,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
55,0.25,30,50,0.5,hybrid,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
55,0.25,30,50,0.5,hybrid_split,dissonance,114,148,2,150,43.5,98.3,60.32,262,116
25,0.75,10,150,0.75,hybrid_split,dissonance,89,124,27,151,41.8,76.7,54.1,213,116
35,0.75,5,150,0.75,hybrid_split,dissonance,89,124,27,151,41.8,76.7,54.1,213,116
45,0.75,5,150,0.75,hybrid_split,dissonance,89,124,27,151,41.8,76.7,54.1,213,116
55,0.75,5,150,0.75,hybrid_split,dissonance,89,124,27,151,41.8,76.7,54.1,213,116
65,0.75,5,150,0.75,hybrid_split,dissonance,89,124,27,151,41.8,76.7,54.1,213,116
25,1.0,5,100,0.75,hybrid_split,dissonance,91,126,25,151,41.9,78.4,54.65,217,116
45,0.25,30,100,0.625,hybrid_split,dissonance,100,135,16,151,42.6,86.2,56.98,235,116
55,0.25,30,100,0.625,hybrid_split,dissonance,100,135,16,151,42.6,86.2,56.98,235,116
65,0.25,30,100,0.625,hybrid_split,dissonance,100,135,16,151,42.6,86.2,56.98,235,116
25,0.25,30,75,0.125,hybrid_split,dissonance,103,138,13,151,42.7,88.8,57.7,241,116
65,0.25,10,75,0.5,hybrid,dissonance,107,142,9,151,43.0,92.2,58.63,249,116
45,0.25,30,75,0.5,hybrid,dissonance,110,145,6,151,43.1,94.8,59.3,255,116
35,0.25,10,10,0.125,hybrid,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
35,0.25,10,10,0.125,hybrid_split,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
35,0.25,10,25,0.125,hybrid,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
35,0.25,10,25,0.125,hybrid_split,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
35,0.25,10,50,0.125,hybrid,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
35,0.25,10,50,0.125,hybrid_split,dissonance,84,120,32,152,41.2,72.4,52.5,204,116
65,0.25,5,75,0.375,hybrid,dissonance,95,131,21,152,42.0,81.9,55.56,226,116
25,0.25,25,75,0.125,hybrid,dissonance,102,138,14,152,42.5,87.9,57.3,240,116
55,0.25,20,75,0.375,hybrid_split,dissonance,102,138,14,152,42.5,87.9,57.3,240,116
55,0.25,10,75,0.5,hybrid,dissonance,107,143,9,152,42.8,92.2,58.47,250,116
15,0.25,30,75,0.25,hybrid,dissonance,108,144,8,152,42.9,93.1,58.7,252,116
35,0.25,30,75,0.5,hybrid,dissonance,111,147,5,152,43.0,95.7,59.36,258,116
65,0.25,20,75,0.5,hybrid_split,dissonance,111,147,5,152,43.0,95.7,59.36,258,116
15,1.0,30,150,0.75,hybrid_split,dissonance,72,109,44,153,39.8,62.1,48.48,181,116
35,0.25,10,75,0.125,hybrid_split,dissonance,81,118,35,153,40.7,69.8,51.43,199,116
25,0.75,5,150,0.75,hybrid_split,dissonance,89,126,27,153,41.4,76.7,53.78,215,116
25,0.25,10,75,0.25,hybrid,dissonance,100,137,16,153,42.2,86.2,56.66,237,116
55,0.25,20,100,0.625,hybrid_split,dissonance,100,137,16,153,42.2,86.2,56.66,237,116
55,0.25,25,100,0.625,hybrid_split,dissonance,100,137,16,153,42.2,86.2,56.66,237,116
65,0.25,20,100,0.625,hybrid_split,dissonance,100,137,16,153,42.2,86.2,56.66,237,116
65,0.25,25,100,0.625,hybrid_split,dissonance,100,137,16,153,42.2,86.2,56.66,237,116
55,0.25,15,10,0.375,hybrid,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
55,0.25,15,10,0.375,hybrid_split,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
55,0.25,15,25,0.375,hybrid,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
55,0.25,15,25,0.375,hybrid_split,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
55,0.25,15,50,0.375,hybrid,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
55,0.25,15,50,0.375,hybrid_split,dissonance,104,141,12,153,42.4,89.7,57.62,245,116
25,0.25,25,75,0.25,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
35,0.5,30,100,0.75,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
45,0.5,30,100,0.75,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,10,0.375,hybrid,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,10,0.375,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,25,0.375,hybrid,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,25,0.375,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,50,0.375,hybrid,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,50,0.375,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.5,30,100,0.75,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
65,0.5,30,100,0.75,hybrid_split,dissonance,105,142,11,153,42.5,90.5,57.85,247,116
55,0.25,20,75,0.5,hybrid_split,dissonance,111,148,5,153,42.9,95.7,59.2,259,116
65,0.25,25,75,0.5,hybrid_split,dissonance,111,148,5,153,42.9,95.7,59.2,259,116
65,0.25,20,10,0.5,hybrid,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
65,0.25,20,10,0.5,hybrid_split,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
65,0.25,20,25,0.5,hybrid,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
65,0.25,20,25,0.5,hybrid_split,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
65,0.25,20,50,0.5,hybrid,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
65,0.25,20,50,0.5,hybrid_split,dissonance,114,151,2,153,43.0,98.3,59.84,265,116
25,1.0,30,150,0.75,hybrid_split,dissonance,71,109,45,154,39.4,61.2,47.97,180,116
35,1.0,30,150,0.75,hybrid_split,dissonance,71,109,45,154,39.4,61.2,47.97,180,116
45,1.0,30,150,0.75,hybrid_split,dissonance,71,109,45,154,39.4,61.2,47.97,180,116
55,1.0,30,150,0.75,hybrid_split,dissonance,71,109,45,154,39.4,61.2,47.97,180,116
65,1.0,30,150,0.75,hybrid_split,dissonance,71,109,45,154,39.4,61.2,47.97,180,116
15,1.25,20,150,0.75,hybrid_split,dissonance,74,112,42,154,39.8,63.8,49.01,186,116
45,0.25,30,10,0.125,hybrid,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
45,0.25,30,10,0.125,hybrid_split,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
45,0.25,30,25,0.125,hybrid,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
45,0.25,30,25,0.125,hybrid_split,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
45,0.25,30,50,0.125,hybrid,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
45,0.25,30,50,0.125,hybrid_split,dissonance,79,117,37,154,40.3,68.1,50.64,196,116
65,0.25,5,75,0.375,hybrid_split,dissonance,98,136,18,154,41.9,84.5,56.0,234,116
55,0.25,5,75,0.375,hybrid,dissonance,99,137,17,154,41.9,85.3,56.25,236,116
25,0.25,30,100,0.625,hybrid_split,dissonance,100,138,16,154,42.0,86.2,56.5,238,116
55,0.25,10,10,0.375,hybrid,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,10,10,0.375,hybrid_split,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,10,25,0.375,hybrid,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,10,25,0.375,hybrid_split,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,10,50,0.375,hybrid,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,10,50,0.375,hybrid_split,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
55,0.25,15,75,0.375,hybrid_split,dissonance,102,140,14,154,42.1,87.9,56.98,242,116
25,0.5,30,100,0.75,hybrid_split,dissonance,105,143,11,154,42.3,90.5,57.69,248,116
35,0.5,25,100,0.75,hybrid_split,dissonance,105,143,11,154,42.3,90.5,57.69,248,116
45,0.5,25,100,0.75,hybrid_split,dissonance,105,143,11,154,42.3,90.5,57.69,248,116
55,0.5,25,100,0.75,hybrid_split,dissonance,105,143,11,154,42.3,90.5,57.69,248,116
65,0.5,25,100,0.75,hybrid_split,dissonance,105,143,11,154,42.3,90.5,57.69,248,116
15,0.25,30,75,0.125,hybrid,dissonance,106,144,10,154,42.4,91.4,57.92,250,116
45,0.25,30,75,0.375,hybrid,dissonance,107,145,9,154,42.5,92.2,58.15,252,116
45,0.25,20,75,0.5,hybrid,dissonance,111,149,5,154,42.7,95.7,59.04,260,116
55,0.25,25,75,0.5,hybrid_split,dissonance,111,149,5,154,42.7,95.7,59.04,260,116
55,0.25,20,10,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
55,0.25,20,10,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
55,0.25,20,25,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
55,0.25,20,25,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
55,0.25,20,50,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
55,0.25,20,50,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,10,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,10,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,25,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,25,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,50,0.5,hybrid,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,25,50,0.5,hybrid_split,dissonance,114,152,2,154,42.9,98.3,59.69,266,116
65,0.25,15,75,0.375,hybrid,dissonance,91,130,25,155,41.2,78.4,54.01,221,116
65,0.25,25,75,0.375,hybrid,dissonance,94,133,22,155,41.4,81.0,54.81,227,116
65,0.25,30,75,0.375,hybrid_split,dissonance,95,134,21,155,41.5,81.9,55.07,229,116
65,0.25,5,10,0.375,hybrid,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
65,0.25,5,10,0.375,hybrid_split,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
65,0.25,5,25,0.375,hybrid,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
65,0.25,5,25,0.375,hybrid_split,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
65,0.25,5,50,0.375,hybrid,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
65,0.25,5,50,0.375,hybrid_split,dissonance,98,137,18,155,41.7,84.5,55.84,235,116
35,0.25,20,100,0.625,hybrid_split,dissonance,100,139,16,155,41.8,86.2,56.34,239,116
35,0.25,25,100,0.625,hybrid_split,dissonance,100,139,16,155,41.8,86.2,56.34,239,116
15,0.25,30,100,0.625,hybrid_split,dissonance,101,140,15,155,41.9,87.1,56.58,241,116
55,0.25,10,75,0.375,hybrid_split,dissonance,101,140,15,155,41.9,87.1,56.58,241,116
25,0.25,25,75,0.125,hybrid_split,dissonance,103,142,13,155,42.0,88.8,57.06,245,116
25,0.5,25,100,0.75,hybrid_split,dissonance,105,144,11,155,42.2,90.5,57.53,249,116
55,0.25,25,75,0.375,hybrid_split,dissonance,105,144,11,155,42.2,90.5,57.53,249,116
15,0.5,30,100,0.75,hybrid_split,dissonance,106,145,10,155,42.2,91.4,57.77,251,116
25,0.25,30,10,0.25,hybrid,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
25,0.25,30,10,0.25,hybrid_split,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
25,0.25,30,25,0.25,hybrid,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
25,0.25,30,25,0.25,hybrid_split,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
25,0.25,30,50,0.25,hybrid,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
25,0.25,30,50,0.25,hybrid_split,dissonance,108,147,8,155,42.4,93.1,58.22,255,116
15,0.25,30,75,0.25,hybrid_split,dissonance,109,148,7,155,42.4,94.0,58.45,257,116
35,0.25,30,75,0.375,hybrid,dissonance,109,148,7,155,42.4,94.0,58.45,257,116
65,0.25,15,75,0.5,hybrid_split,dissonance,109,148,7,155,42.4,94.0,58.45,257,116
65,0.25,10,75,0.5,hybrid_split,dissonance,110,149,6,155,42.5,94.8,58.67,259,116
55,0.25,25,10,0.5,hybrid,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
55,0.25,25,10,0.5,hybrid_split,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
55,0.25,25,25,0.5,hybrid,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
55,0.25,25,25,0.5,hybrid_split,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
55,0.25,25,50,0.5,hybrid,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
55,0.25,25,50,0.5,hybrid_split,dissonance,114,153,2,155,42.7,98.3,59.53,267,116
35,0.25,15,75,0.125,hybrid_split,dissonance,85,125,31,156,40.5,73.3,52.15,210,116
35,0.25,15,10,0.125,hybrid,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
35,0.25,15,10,0.125,hybrid_split,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
35,0.25,15,25,0.125,hybrid,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
35,0.25,15,25,0.125,hybrid_split,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
35,0.25,15,50,0.125,hybrid,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
35,0.25,15,50,0.125,hybrid_split,dissonance,90,130,26,156,40.9,77.6,53.57,220,116
65,0.25,20,75,0.375,hybrid,dissonance,91,131,25,156,41.0,78.4,53.85,222,116
25,0.25,10,75,0.125,hybrid,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,10,0.375,hybrid,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,10,0.375,hybrid_split,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,25,0.375,hybrid,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,25,0.375,hybrid_split,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,50,0.375,hybrid,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
65,0.25,30,50,0.375,hybrid_split,dissonance,98,138,18,156,41.5,84.5,55.68,236,116
25,0.25,20,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
25,0.25,25,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
45,0.25,20,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
45,0.25,25,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
55,0.25,15,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
65,0.25,15,100,0.625,hybrid_split,dissonance,100,140,16,156,41.7,86.2,56.18,240,116
35,0.5,20,100,0.75,hybrid_split,dissonance,105,145,11,156,42.0,90.5,57.38,250,116
45,0.5,20,100,0.75,hybrid_split,dissonance,105,145,11,156,42.0,90.5,57.38,250,116
55,0.5,20,100,0.75,hybrid_split,dissonance,105,145,11,156,42.0,90.5,57.38,250,116
65,0.5,20,100,0.75,hybrid_split,dissonance,105,145,11,156,42.0,90.5,57.38,250,116
15,0.5,25,100,0.75,hybrid_split,dissonance,106,146,10,156,42.1,91.4,57.61,252,116
65,0.25,5,75,0.5,hybrid,dissonance,106,146,10,156,42.1,91.4,57.61,252,116
55,0.25,25,10,0.375,hybrid,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
55,0.25,25,10,0.375,hybrid_split,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
55,0.25,25,25,0.375,hybrid,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
55,0.25,25,25,0.375,hybrid_split,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
55,0.25,25,50,0.375,hybrid,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
55,0.25,25,50,0.375,hybrid_split,dissonance,108,148,8,156,42.2,93.1,58.06,256,116
65,0.25,10,10,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,10,10,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,10,25,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,10,25,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,10,50,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,10,50,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,10,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,10,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,25,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,25,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,50,0.5,hybrid,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
65,0.25,15,50,0.5,hybrid_split,dissonance,111,151,5,156,42.4,95.7,58.73,262,116
45,0.25,30,75,0.5,hybrid_split,dissonance,112,152,4,156,42.4,96.6,58.95,264,116
35,0.25,30,75,0.5,hybrid_split,dissonance,113,153,3,156,42.5,97.4,59.16,266,116
15,1.0,25,150,0.75,hybrid_split,dissonance,73,114,43,157,39.0,62.9,48.18,187,116
25,0.5,20,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
25,0.5,25,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
25,0.5,30,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
35,0.5,20,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
35,0.5,25,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
35,0.5,30,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
45,0.5,20,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
45,0.5,25,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
45,0.5,30,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
55,0.5,20,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
55,0.5,25,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
55,0.5,30,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
65,0.5,20,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
65,0.5,25,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
65,0.5,30,150,0.75,hybrid_split,dissonance,83,124,33,157,40.1,71.6,51.39,207,116
15,0.5,10,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
15,0.5,15,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
15,0.5,20,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
15,0.5,25,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
15,0.5,30,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
25,0.5,10,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
25,0.5,15,150,0.75,hybrid_split,dissonance,84,125,32,157,40.2,72.4,51.69,209,116
